"month","year","state","permit","permit_recheck","handgun","long_gun","other","multiple","admin","prepawn_handgun","prepawn_long_gun","prepawn_other","redemption_handgun","redemption_long_gun","redemption_other","returned_handgun","returned_long_gun","returned_other","rentals_handgun","rentals_long_gun","private_sale_handgun","private_sale_long_gun","private_sale_other","return_to_seller_handgun","return_to_seller_long_gun","return_to_seller_other","totals","state_pop","state_race_white","tot_per_cap","perm_per_cap","hg_per_cap","lg_per_cap","others","others_per_cap","summer_months","UR","CI","ss_casualties","ss","licenses_per_cap","restr_laws","year.1","shootings_killed","shootings_injured","shootings_casualties","shootings_events","casualties_per_cap","events_per_cap","many_shooting_cas","many_shooting_events"
"05","2016","North Carolina",25228,0,1119,8506,518,169,0,11,6,0,1503,1642,7,0,0,0,NA,NA,4,9,1,2,2,0,38727,10156689,0.7018,38.1295518647859,24.8388032753587,1.10173699322683,8.37477646504683,3874,0.381423513115347,0,5,0.00261181996334869,0,0,31.757593444084,18,"2016",44,110,154,175,0.0151624215332379,0.0172300244695885,1,0
"05","2016","North Dakota",1319,0,1186,1798,85,48,0,1,1,0,57,115,1,0,0,0,NA,NA,1,8,0,0,0,0,4620,755548,0.9185,61.1476703002324,17.4575275164516,15.6972157956874,23.7972967964974,317,0.419563019159603,0,3.2,0.000992025721403778,0,0,521.5340388698,13,"2016",3,2,5,17,0.00661771323595589,0.02250022500225,0,1
"05","2016","Ohio",14797,86,26069,13219,1435,973,0,11,5,1,1087,648,5,3,4,16,NA,NA,29,13,1,1,3,0,58406,11622554,0.84,50.2522939450314,12.7312809215599,22.4296656311513,11.3735758939042,4321,0.371777149841592,0,5,0.00105300115029916,0,0,90.1449027468489,11,"2016",39,136,175,207,0.0150569315487801,0.0178101990319856,1,0
"05","2016","Oklahoma",0,0,10385,6490,779,686,0,7,8,0,1595,1382,6,0,0,0,NA,NA,18,17,2,2,2,0,21379,3921207,0.7408,54.5214776980659,0,26.4841922397874,16.5510262528859,4504,1.14862592053926,0,4.9,-0.00180280771667629,0,0,75.0355694050327,16,"2016",19,33,52,78,0.0132612228836682,0.0198918343255023,0,0
"05","2016","Oregon",28,0,12038,9194,0,0,6,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,21266,4085989,0.8351,52.0461508829319,0.0685268609386858,29.4616554278536,22.5012842667956,6,0.00146843273440041,0,5,0.00280068644247145,0,0,304.273212678742,14,"2016",4,12,16,33,0.00391582062506776,0.00807638003920226,0,0
"05","2016","Pennsylvania",20806,0,39963,8770,23,0,136,0,0,0,0,0,0,441,105,0,NA,NA,0,0,0,0,0,0,70244,12787085,0.841,54.9335520957278,16.2711047904976,31.2526271624846,6.85848260178141,705,0.0551337540964184,0,5.4,0.000890472008974186,0,0,198.540558696529,15,"2016",36,96,132,165,0.010322915660606,0.0129036445757575,0,0
"05","2016","Rhode Island",0,0,936,536,28,113,0,0,0,0,1,1,0,4,0,2,NA,NA,21,4,0,2,0,0,1648,1057566,0.8191,15.5829517968619,0,8.85051145744095,5.06824160383371,176,0.166419873558719,0,5.4,0.00112979632232246,0,0,27.9093692497679,19,"2016",2,4,6,21,0.00567340478041087,0.019856916731438,0,0
"05","2016","South Carolina",11329,0,7570,3922,363,241,0,6,2,0,904,553,3,19,1,0,NA,NA,4,4,0,1,0,1,24923,4959822,0.6616,50.2497871899435,22.8415455232063,15.262644506194,7.9075418432355,2102,0.423805531730776,0,5.1,0.00424662481536409,0,0,73.3423497859399,8,"2016",34,60,94,142,0.0189522930460004,0.0286300597077879,1,1
"05","2016","South Dakota",922,0,2161,2666,191,151,0,0,1,1,122,182,0,0,0,0,NA,NA,2,4,0,0,0,0,6403,861542,0.8807,74.320230470482,10.7017417607035,25.0829326950979,30.944515763596,654,0.759104025108468,0,2.9,0.00239158277257356,0,0,306.81963270508,13,"2016",0,2,2,5,0.00232141903702896,0.00580354759257239,0,0
"05","2016","Tennessee",2564,10876,19232,10394,0,941,0,0,0,0,0,0,0,24,3,10,NA,NA,0,0,0,0,0,0,44044,6649404,0.7925,66.2375154224349,3.85598468674787,28.9228929389762,15.6314761443281,11854,1.78271616523827,0,4.7,0.00213447252863208,0,0,107.874931347231,16,"2016",38,120,158,194,0.0237615281008644,0.0291755471618208,1,1
"05","2016","Texas",25496,0,39446,25424,2559,1919,0,35,33,2,5447,3643,30,26,4,1,NA,NA,35,29,3,0,2,0,104134,27904862,0.5241,37.3175111921356,9.13675903503841,14.1358878606889,9.11095707980925,13768,0.493390721659903,0,4.6,0.00137994502118755,0,0,52.6037720595071,11,"2016",116,120,236,286,0.00845730754733709,0.0102491099938068,0,0
"05","2016","Utah",16748,25,3097,3067,235,162,0,1,1,0,219,238,0,132,56,64,NA,NA,0,0,0,0,0,0,24045,3044321,0.8531,78.9831295714217,55.0139095056008,10.173040228018,10.0744960863194,1133,0.37216837514835,0,3.5,0.00315789736113548,0,0,109.779816254593,19,"2016",7,6,13,22,0.00427024614027233,0.0072265703912301,0,0
"05","2016","Vermont",0,0,1096,1026,62,58,0,0,0,0,0,2,1,0,0,0,NA,NA,0,1,0,0,1,0,2247,623354,0.9612,36.0469332032842,0,17.5823047578102,16.4593473371471,125,0.200528110832689,0,3.3,0.00208885751216137,0,0,266.177805869538,12,"2016",1,2,3,5,0.00481267465998454,0.00802112443330756,0,0
"05","2016","Virginia",943,0,18183,10896,758,0,0,0,0,0,0,0,0,5,2,0,NA,NA,0,0,0,0,0,0,30787,8414380,0.7013,36.5885543557576,1.12070051507063,21.609435276277,12.9492606704237,765,0.0909157893986247,0,4,0.00142887185479079,0,0,93.5039777143414,19,"2016",34,91,125,146,0.0148555211435661,0.0173512486956852,0,0
"05","2016","Washington",12459,9,14601,9033,1334,504,5,4,4,3,1041,906,3,379,112,9,NA,NA,475,357,23,9,11,1,41282,7280934,0.7888,56.6987696908116,17.1118155994822,20.0537458518371,12.4063753359116,5189,0.712683290358078,0,5.4,0.002562871817676,0,0,91.6151691527488,15,"2016",13,43,56,82,0.00769132092118951,0.0112622913488846,0,0
"05","2016","West Virginia",1939,0,6099,4179,232,350,8,4,2,0,987,1092,1,7,0,0,NA,NA,7,8,1,0,2,0,14918,1828637,0.9452,81.5798870962362,10.6035260141843,33.3527102426561,22.8530867525922,2701,1.47705640868035,0,6.2,0.00294020224141622,0,0,309.188209579047,12,"2016",7,11,18,28,0.00984339702193492,0.0153119509230099,0,0
"05","2016","Wisconsin",6549,0,11438,8481,562,39,0,0,0,1,89,211,2,27,11,3,NA,NA,8,9,1,0,0,0,27431,5772917,0.874,47.5167060257405,11.3443515643824,19.8132070840443,14.6910132260692,963,0.166813415124451,0,4.1,0.000431015911159349,0,0,488.053266658779,20,"2016",15,43,58,65,0.0100469138911923,0.0112594724642672,0,0
"05","2016","Wyoming",868,0,1497,1671,97,89,3,1,4,0,125,137,0,0,0,0,NA,NA,1,3,1,0,6,1,4504,584910,0.8881,77.0032996529381,14.8398898975911,25.5936810791404,28.5684977175976,468,0.800123095860902,0,5.6,9.21871399590657e-05,0,0,296.927732471662,11,"2016",0,0,0,3,0,0.00512899420423655,0,0
"04","2016","Alabama",20959,0,9742,6977,320,412,0,10,9,0,1590,1207,3,0,0,0,NA,NA,6,4,0,0,0,0,41239,4860545,0.7032,84.8443950215459,43.1206788539145,20.0430198671137,14.3543573817339,3561,0.73263389187838,0,5.9,0.00162822288346121,0,0,115.934118499057,14,"2016",45,69,114,118,0.0234541599758875,0.0242771129574976,1,1
"04","2016","Alaska",298,0,3036,2777,178,176,0,7,7,0,185,155,2,19,11,0,NA,NA,6,8,0,0,2,0,6867,741522,0.6758,92.6068275789525,4.01876141233841,40.9428176102665,37.4500014834354,756,1.01952470729122,0,6.8,0.000553301378925397,0,0,365.554899247763,10,"2016",3,8,11,31,0.0148343542066183,0.0418059073095606,0,1
"04","2016","Arizona",7230,907,13086,7278,885,538,0,4,5,0,1251,714,3,87,5,0,NA,NA,3,7,1,0,1,0,32005,6908642,0.6378,46.326036289042,10.4651536437986,18.941493856535,10.5346318422636,4411,0.638475694644476,0,5.5,0.00325523585078979,0,0,55.8820387566761,14,"2016",16,16,32,44,0.00463187989767019,0.00636883485929652,0,0
"04","2016","Arkansas",5825,408,5334,4513,193,281,0,11,4,1,984,1475,1,0,0,0,NA,NA,6,9,1,2,0,0,19048,2988231,0.7855,63.74339868638,19.4931382480136,17.8500256506274,15.1025807576456,3376,1.12976540300934,0,4,0.00151924404643466,0,0,127.299060882509,11,"2016",13,19,32,50,0.0107086768057757,0.0167323075090246,0,0
"04","2016","California",93023,0,41862,30133,5247,0,0,0,0,0,545,439,7,0,0,0,NA,NA,0,0,0,0,0,0,171256,39296476,0.4656,43.5804981596823,23.6720972129918,10.6528636308253,7.66811761950359,6238,0.158741969636158,0,5.5,0.00603344675758777,0,0,21.1232681525947,27,"2016",85,140,225,262,0.00572570425907911,0.00666726451501656,0,0
"04","2016","Colorado",8900,0,17897,12560,1048,1005,0,0,0,0,0,0,0,201,25,0,NA,NA,0,0,0,0,0,0,41636,5530105,0.7443,75.2897096890565,16.0937269726343,32.3628574864311,22.712046154639,2279,0.41210790753521,0,3.4,0.00321480654809836,0,0,76.8598426250496,18,"2016",15,23,38,56,0.00687147893213601,0.0101263900052531,0,0
"04","2016","Connecticut",16609,0,11882,3936,229,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,32657,3587685,0.7745,91.0252711706853,46.2944768004995,33.1188496202983,10.9708628265859,230,0.0641081923301516,0,5.3,0.00382011230322998,0,0,34.6410010912329,26,"2016",5,20,25,62,0.00696828177501648,0.0172813388020409,0,0
"04","2016","Delaware",848,0,1878,1313,72,62,0,4,4,0,15,12,0,0,0,0,NA,NA,82,22,3,0,1,0,4316,952698,0.7253,45.3029186583786,8.90103684483435,19.7124377294799,13.7819120014947,277,0.290753208256971,0,4.5,0.00156100976976248,0,0,52.520315986808,18,"2016",4,5,9,16,0.00944685514192325,0.0167944091411969,0,0
"04","2016","Florida",27570,0,48697,19716,2788,1596,37,7,1,0,2487,1043,7,83,13,0,NA,NA,48,19,1,1,0,0,104114,20656589,0.6542,50.4023195697993,13.3468308828723,23.5745601560839,9.54465425051542,8131,0.39362742803277,0,4.8,0.00429805686470797,0,0,17.6519463111746,17,"2016",69,142,211,312,0.0102146583833372,0.0151041394104322,0,0
"04","2016","Georgia",16847,0,13673,6764,385,443,0,12,13,0,1823,1287,3,0,0,0,NA,NA,8,4,1,1,1,0,41265,10313620,0.6266,40.0102001043281,16.3347107998937,13.2572268514838,6.55831802994487,3981,0.38599444230057,0,5.4,0.00337376816114432,0,0,88.5759801117357,17,"2016",40,30,70,84,0.00678714166315998,0.00814456999579197,0,0
"04","2016","Hawaii",1452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,1453,1428683,0.228,10.1702057069343,10.1632062535916,0,0,1,0.000699945334269394,0,3,0.00131561655602841,0,0,7.66510135558413,19,"2016",2,2,4,9,0.00279978133707757,0.00629950800842454,0,0
"04","2016","Idaho",2400,0,3376,3720,179,157,0,3,5,0,303,472,3,13,1,0,NA,NA,3,2,0,0,1,0,10638,1680026,0.8798,63.3204486121048,14.2854932007005,20.0949271023187,22.1425144610857,1142,0.679751384799997,0,3.9,0.00235858756811513,0,0,546.651063733537,12,"2016",2,4,6,13,0.00357137330017512,0.00773797548371275,0,0
"04","2016","Illinois",117410,0,24894,11132,0,870,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,154306,12835726,0.6783,120.216028294777,91.4712576444838,19.3943061732542,8.67266876840469,870,0.0677795708633855,0,6,0.00336551553164988,0,0,102.089667541984,16,"2016",56,285,341,344,0.0265664754763385,0.0268001981344881,1,1
"04","2016","Indiana",91355,0,20756,12137,1079,637,14,0,2,0,31,492,4,25,0,2,NA,NA,24,15,1,3,2,0,126579,6634007,0.8586,190.803235510605,137.707120296979,31.2872747948563,18.2951269119855,2331,0.351371350678406,0,4.7,0.000964700798341767,0,0,60.7402132677882,16,"2016",38,67,105,129,0.0158275383188471,0.019445261363155,1,0
"04","2016","Iowa",12650,5,184,2453,27,2,20,0,0,0,2,53,0,19,17,1,NA,NA,0,2,0,0,0,0,15435,3130869,0.9271,49.2994117607603,40.4041178343776,0.587696259409129,7.83488545831844,148,0.0472712208655169,0,3.6,0.0016110572866026,0,0,244.942538317636,14,"2016",6,8,14,49,0.00447160197376511,0.0156506069081779,0,0
"04","2016","Kansas",1392,8,5785,4540,333,274,2,4,1,0,511,358,4,6,2,1,NA,NA,1,4,1,0,0,0,13227,2907731,0.8312,45.4890772220677,4.78723788410964,19.895237901993,15.6135488461622,1510,0.519305258980284,0,4,-0.00297986683400886,0,0,123.617005837197,15,"2016",6,23,29,37,0.00997341225856174,0.0127246983988546,0,0
"04","2016","Kentucky",285372,0,9657,7070,223,481,1,11,10,0,1631,1723,3,0,0,0,NA,NA,17,15,0,0,0,0,306214,4436113,0.8932,690.275473145071,643.292900789497,21.7690577313968,15.937375806252,4115,0.927613881792461,0,5.1,0.000698628969120207,0,0,113.634842034006,13,"2016",26,44,70,86,0.0157795800061901,0.0193863411504621,1,0
"04","2016","Louisiana",2192,0,11703,6552,685,544,0,4,7,0,1027,990,4,0,0,0,NA,NA,4,6,0,0,1,0,23719,4686157,0.6253,50.6150348782595,4.67760683220814,24.9735550900237,13.9816058232791,3272,0.698226713274865,0,6.1,0.000740946593127845,0,0,130.470660714099,12,"2016",33,87,120,142,0.0256073366726723,0.0303020150626622,1,1
"04","2016","Maine",656,0,3970,3254,184,178,2,2,0,0,90,163,0,21,40,0,NA,NA,3,3,0,0,1,0,8567,1330232,0.9653,64.4022997492167,4.93147060061704,29.8444181165391,24.4618983756217,687,0.516451265643888,0,3.8,0.00127991825997231,0,0,164.744946746131,10,"2016",1,1,2,22,0.00150349713433446,0.0165384684776791,0,0
"04","2016","Maryland",3361,0,4294,4966,145,19,0,0,1,0,53,133,1,11,12,0,NA,NA,1,6,0,1,3,0,13007,6024752,0.6206,21.5892703965242,5.5786528640515,7.12726432556892,8.24266293450751,386,0.0640690272396274,0,4.4,0.00552887046134476,0,0,46.8935484813317,23,"2016",36,47,83,105,0.0137765006758784,0.0174281032646655,0,0
"04","2016","Massachusetts",7414,0,6227,3009,594,166,15,0,0,0,5,2,0,0,0,0,NA,NA,38,30,5,0,0,0,17505,6823721,0.8186,25.6531590315606,10.8650397634956,9.1255196395046,4.40961756789294,855,0.125298206066749,0,4,0.00571747765720598,0,0,34.151015259856,18,"2016",7,42,49,134,0.00718083286230489,0.0196373796642624,0,0
"04","2016","Michigan",24885,0,13598,8647,445,189,0,1,1,0,14,289,1,61,19,0,NA,NA,8,4,0,1,0,0,48163,9933445,0.7854,48.4856965534112,25.0517318010016,13.6891078573446,8.70493569954834,1033,0.103992119551676,0,4.9,0.00124190559739112,0,0,187.253767449259,18,"2016",39,53,92,104,0.00926164085068171,0.0104696809616402,0,0
"04","2016","Minnesota",30337,0,12547,12295,809,469,0,1,2,0,217,379,5,7,2,0,NA,NA,14,15,1,0,0,0,57100,5525050,0.8823,103.347481018271,54.9081003791821,22.7092967484457,22.2531922788029,1921,0.347689161184062,0,3.8,0,0,0,277.02971013837,17,"2016",11,20,31,44,0.00561080895195519,0.00796372883503317,0,0
"04","2016","Mississippi",1416,0,8765,4139,263,341,1,26,20,0,1191,1013,2,0,0,0,NA,NA,3,0,1,1,0,0,17182,2985415,0.6077,57.5531375034962,4.74305917267784,29.3594022941534,13.8640691495152,2862,0.958660688714969,0,6,0.000710795232058636,0,0,121.412600928179,12,"2016",26,37,63,70,0.0211025937767446,0.0234473264186051,1,1
"04","2016","Missouri",12050,0,19787,12754,970,896,0,10,7,0,1153,1181,4,141,26,3,NA,NA,55,52,2,4,3,0,49098,6091176,0.8378,80.6051245276774,19.7827151932566,32.4846958945202,20.9384854418917,4507,0.739922799800892,0,4.5,0.000614709130224433,0,0,288.517521082957,17,"2016",43,70,113,128,0.0185514258658755,0.0210140045206377,1,1
"04","2016","Montana",1771,0,2989,4388,133,201,23,5,1,1,405,791,1,2,4,1,NA,NA,4,5,1,1,1,0,10728,1038656,0.8951,103.287325158667,17.0508811387023,28.7775740957545,42.2469036909237,1580,1.52119662332861,0,4.2,0.0010073722176136,0,0,797.248559677121,10,"2016",3,0,3,6,0.00288834801897837,0.00577669603795674,0,0
"04","2016","Nebraska",4353,40,116,1650,18,5,0,0,0,0,8,80,0,8,0,0,NA,NA,0,2,0,0,0,0,6280,1907603,0.8739,32.9208960145271,22.8192134317256,0.608092983707826,8.64959847515442,161,0.084399112393931,0,3.1,0.0018180320683916,0,0,179.818337463298,18,"2016",12,9,21,38,0.0110085798774693,0.0199202873973253,0,0
"04","2016","Nevada",2958,0,5135,2793,223,255,0,0,0,0,277,159,2,1,0,0,NA,NA,0,0,0,0,0,0,11803,2939254,0.6514,40.1564478605796,10.0637780879094,17.4704193649137,9.50241115602803,917,0.31198392517285,0,5.9,0.00599025300856848,0,0,40.317032825336,11,"2016",38,29,67,76,0.0227948996582126,0.0258569011048382,1,1
"04","2016","New Hampshire",3602,0,5337,3400,139,4,32,0,0,0,0,13,0,88,2,2,NA,NA,6,4,1,0,0,0,12630,1335015,0.9509,94.605678587881,26.9809702512706,39.9770789092257,25.4678786380677,291,0.217975078931697,0,2.9,0.000914913147077812,0,0,136.435171140399,16,"2016",0,3,3,17,0.00224716576218245,0.0127339393190339,0,0
"04","2016","New Jersey",0,0,6887,3331,247,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,10465,8978416,0.6601,11.6557308104236,0,7.67061806893332,3.71000853602684,247,0.0275104205463414,0,5.1,0.00175839679560941,0,0,30.6816926281874,17,"2016",26,38,64,83,0.00712820613346497,0.00924439232933738,0,0
"04","2016","New Mexico",1619,0,5311,3967,294,236,0,4,5,0,409,530,5,31,0,0,NA,NA,4,3,2,0,1,0,12421,2085432,0.4471,59.5608008316742,7.76337948204497,25.4671454163933,19.0224375573023,1524,0.730783837593362,0,6.7,-0.000533950355304569,0,0,104.696772659094,12,"2016",12,19,31,34,0.014865025567844,0.0163035764292482,0,0
"04","2016","New York",4181,0,11281,14660,881,205,0,0,1,0,19,22,0,0,0,0,NA,NA,320,201,8,1,8,1,31789,19836286,0.6198,16.025681420403,2.1077534373118,5.68705250569587,7.39049638626908,1667,0.0840379091126232,0,4.8,0.0014700162619512,0,0,54.0994418007484,21,"2016",33,110,143,249,0.00720901079970313,0.0125527530708117,0,0
"04","2016","North Carolina",27505,0,1250,10280,607,209,0,13,13,1,1656,2038,5,0,0,0,NA,NA,3,9,0,1,2,0,43592,10156689,0.7018,42.9194986673315,27.0806756020589,1.23071603354203,10.1214086598497,4557,0.448669837188084,0,5.1,0.003602427344366,0,0,31.757593444084,18,"2016",46,97,143,179,0.0140793914237209,0.0176238536003219,0,0
"04","2016","North Dakota",765,0,2083,2791,89,113,0,2,2,0,48,134,0,0,0,0,NA,NA,3,8,0,0,0,1,6039,755548,0.9185,79.9287404638752,10.1251012510125,27.5693933409922,36.9400752831058,400,0.529417058876471,0,3.2,0.00137520076680886,0,0,521.5340388698,13,"2016",1,1,2,17,0.00264708529438236,0.02250022500225,0,1
"04","2016","Ohio",16083,13,32959,17664,1618,1244,0,18,9,1,1338,878,8,0,5,0,NA,NA,27,10,1,5,0,0,71881,11622554,0.84,61.846131237592,13.8377502913731,28.3577946809281,15.1980365072944,5175,0.445254975799639,0,5,0.00193338666429188,0,0,90.1449027468489,11,"2016",57,103,160,188,0.0137663374160275,0.0161754464638323,0,0
"04","2016","Oklahoma",0,0,13132,8302,915,811,0,13,13,2,1636,1603,15,0,0,0,NA,NA,24,18,2,1,2,0,26489,3921207,0.7408,67.5531794164399,0,33.4896882516021,21.1720523808103,5055,1.28914387840275,0,4.8,0.00111564053622626,0,0,75.0355694050327,16,"2016",9,28,37,59,0.00943587012876392,0.0150463875026236,0,0
"04","2016","Oregon",24,0,13102,9998,0,0,8,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,23132,4085989,0.8351,56.6129766869172,0.0587373093760164,32.0656761435236,24.4689841308922,8,0.00195791031253388,0,5,0.00280855232203958,0,0,304.273212678742,14,"2016",5,22,27,65,0.00660794730480185,0.0159080212893378,0,0
"04","2016","Pennsylvania",24297,0,51472,11628,15,0,152,0,0,0,0,0,0,462,114,0,NA,NA,0,0,0,0,0,0,88140,12787085,0.841,68.9289232065009,19.0012031671018,40.2531147638418,9.09355025011564,743,0.0581055025441686,0,5.4,-0.000356283962083204,0,0,198.540558696529,15,"2016",46,83,129,181,0.0100883039410468,0.0141549070800734,0,0
"04","2016","Rhode Island",0,0,1149,746,35,138,0,0,0,0,3,4,0,16,5,4,NA,NA,17,6,2,0,0,0,2125,1057566,0.8191,20.0933085972885,0,10.8645701544868,7.05393327697751,230,0.217480516582417,0,5.4,0.000956979497976462,0,0,27.9093692497679,19,"2016",0,5,5,24,0.00472783731700906,0.0226936191216435,0,1
"04","2016","South Carolina",14347,0,9617,4618,391,270,0,1,6,0,979,657,1,26,8,0,NA,NA,5,2,0,0,1,0,30929,4959822,0.6616,62.3590927255051,28.9264413118051,19.3898087471688,9.31081800919469,2347,0.473202465733649,0,5.2,0.00489809795823426,0,0,73.3423497859399,8,"2016",30,56,86,125,0.0173393319357025,0.0252025173484048,1,1
"04","2016","South Dakota",1114,0,2981,3412,218,175,0,1,0,0,155,206,1,0,0,0,NA,NA,4,7,0,0,1,0,8275,861542,0.8807,96.048712657073,12.9303040362513,34.6007507469166,39.603408771714,768,0.891424910219119,0,2.9,0.00199736414424034,0,0,306.81963270508,13,"2016",4,1,5,13,0.00580354759257239,0.0150892237406882,0,0
"04","2016","Tennessee",4151,17650,22965,12049,0,991,0,0,0,0,0,0,0,18,5,8,NA,NA,0,0,0,0,0,0,57837,6649404,0.7925,86.980727896816,6.2426647561195,34.5369299263513,18.1204210181845,18672,2.80807121961607,0,4.7,0.00238614504132517,0,0,107.874931347231,16,"2016",29,100,129,168,0.0194002349684272,0.0252654222844634,1,1
"04","2016","Texas",38061,0,45339,27823,2775,2289,0,35,24,0,5735,4084,19,13,0,2,NA,NA,48,38,4,0,3,0,126292,27904862,0.5241,45.2580629139108,13.6395585830168,16.2477062240982,9.97066389362542,15069,0.540013421317045,0,4.5,0.00291948578601353,0,0,52.6037720595071,11,"2016",92,112,204,323,0.00731055398159647,0.0115750438041944,0,0
"04","2016","Utah",22419,2,3560,3646,230,161,0,0,0,0,227,274,0,111,40,36,NA,NA,0,0,0,0,0,0,30706,3044321,0.8531,100.863213833232,73.642037091358,11.6939048148996,11.9763980211022,1081,0.355087390587261,0,3.5,0.00513402411197372,0,0,109.779816254593,19,"2016",6,5,11,20,0.00361328519561505,0.00656960944657282,0,0
"04","2016","Vermont",0,0,1483,1557,90,82,0,0,0,0,0,3,1,0,0,0,NA,NA,1,1,0,1,1,0,3220,623354,0.9612,51.6560413505007,0,23.7906550691902,24.9777814853197,180,0.288760479599072,0,3.3,0.00177090926101187,0,0,266.177805869538,12,"2016",0,0,0,0,0,0,0,0
"04","2016","Virginia",415,0,21709,13235,851,0,0,0,0,0,0,0,0,7,2,0,NA,NA,0,0,0,0,0,0,36219,8414380,0.7013,43.0441696239057,0.493203301966396,25.7998806804542,15.7290257868078,860,0.102205985467735,0,4,0.00159939425483113,0,0,93.5039777143414,19,"2016",23,81,104,134,0.012359793591447,0.0159251186659029,0,0
"04","2016","Washington",34121,0,15988,9698,1415,538,0,6,11,1,1177,1057,2,391,122,6,NA,NA,538,446,37,4,5,2,65565,7280934,0.7888,90.0502600353196,46.8634930628406,21.958721229996,13.3197196953028,5758,0.790832604718021,0,5.4,0.00474258354456047,0,0,91.6151691527488,15,"2016",16,19,35,71,0.00480707557574344,0.0097514961679367,0,0
"04","2016","West Virginia",2323,0,6908,5417,249,368,5,2,6,0,1079,1419,1,11,0,0,NA,NA,19,13,1,3,1,0,17825,1828637,0.9452,97.476973286661,12.7034507121971,37.7767703486258,29.623156482123,3177,1.73735957437151,0,6.3,0.00247265936729413,0,0,309.188209579047,12,"2016",5,14,19,33,0.0103902524120424,0.0180462278735473,0,0
"04","2016","Wisconsin",8256,0,15693,13348,673,38,0,0,4,0,103,218,4,23,19,7,NA,NA,5,9,2,0,1,0,38403,5772917,0.874,66.5226955454236,14.3012622561523,27.1838309818069,23.1217597620059,1106,0.191584254545839,0,4.1,0.00259000403783993,0,0,488.053266658779,20,"2016",27,50,77,76,0.0133381443038242,0.0131649216505278,0,0
"04","2016","Wyoming",785,0,1764,1952,104,92,1,0,2,0,116,208,1,0,0,0,NA,NA,1,2,1,0,0,0,5029,584910,0.8881,85.979039510352,13.4208681677523,30.1584859209109,33.3726556222325,528,0.902702979945633,0,5.6,-0.00119777044770863,0,0,296.927732471662,11,"2016",1,0,1,3,0.00170966473474552,0.00512899420423655,0,0
"03","2016","Alabama",27829,0,14372,9115,383,580,0,9,5,1,1685,1480,5,0,0,0,NA,NA,11,8,1,2,0,0,55486,4860545,0.7032,114.155922844043,57.2548963130678,29.5687006292504,18.7530410684399,4170,0.857928483328516,0,5.9,0.00399129702572942,1,1,115.934118499057,14,"2016",41,53,94,109,0.019339395067837,0.0224254687488749,1,1
"03","2016","Alaska",256,0,3171,2750,209,189,0,12,6,0,171,173,3,16,13,0,NA,NA,6,7,0,0,0,0,6982,741522,0.6758,94.1576918823717,3.45235879717662,42.7633974447151,37.0858855165457,805,1.08560501239343,0,6.8,-0.00129056065109978,0,0,365.554899247763,10,"2016",3,6,9,33,0.012137198896324,0.0445030626198548,0,1
